Battery,Cycle,EIS_File,SoC,Discharge_Capacity_Ah,SoH,Modified SoC,L1,R0,R1,CPE1_0,CPE1_1,W1
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/8_EIS.csv",0.182825581084664,3.5075333347404154,0.9881153692079498,0.2,2.1791129930421588e-07,0.07548454692865418,0.07478310979444333,2.248137319523824,0.43736054664304824,2.173220604087599e-19
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/7_EIS.csv",0.284865872496088,3.5075333347404154,0.9881153692079498,0.3,2.138058920941198e-07,0.07568875195412177,0.05952850148405661,1.6363413072071924,0.47997824608151823,0.0016664971413118499
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/6_EIS.csv",0.386906939112795,3.5075333347404154,0.9881153692079498,0.4,1.9767595319970243e-07,0.07674809809564856,0.04650531950228691,0.9617003227142965,0.558712545774646,0.0017219632087060446
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/5_EIS.csv",0.489230965522905,3.5075333347404154,0.9881153692079498,0.5,1.9312232760113015e-07,0.07692349702013154,0.044803428505068396,0.8355100111916526,0.5780725677376475,0.0015374390599376447
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/4_EIS.csv",0.591554533355889,3.5075333347404154,0.9881153692079498,0.6,1.9141781213475956e-07,0.07697636094553051,0.041333445054909074,0.7210568579342022,0.5965391768972268,0.002134601863263373
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/3_EIS.csv",0.693878310910802,3.5075333347404154,0.9881153692079498,0.7,3.196533982792555e-07,0.0001235781937577502,0.7100230039714238,6.646853483579049,0.05144960275914353,4.587150390368806e-40
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/2_EIS.csv",0.795919003495146,3.5075333347404154,0.9881153692079498,0.8,1.9308826619950773e-07,0.07650545998608295,0.03741603205461807,0.6481764341198945,0.6075417358231863,0.004487972060237912
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/1_EIS.csv",0.897959696253707,3.5075333347404154,0.9881153692079498,0.9,1.9448439360115207e-07,0.07639364505929433,0.03482920812446412,0.605227847623429,0.6160997855014061,0.00504766062548689
LiPO_2,40,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_40/0_EIS.csv",1.0,3.5075333347404154,0.9881153692079498,1.0,1.9665327168679897e-07,0.07600529208010746,0.03496492124920589,0.6090338796540659,0.6099804029836849,0.004054461851473399
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/9_EIS.csv",0.0755442228366193,3.4862570888626334,0.9821215885237701,0.1,2.164082789815062e-07,0.07580669394321533,0.09185605123122999,3.0074172492164895,0.4079771752550996,8.651838763376435e-18
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/8_EIS.csv",0.178451511338478,3.4862570888626334,0.9821215885237701,0.2,2.160703359210333e-07,0.075736780106528,0.07467207601514661,2.4062955868378264,0.4351891935072237,1.0973618736500024e-18
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/7_EIS.csv",0.281073993528865,3.4862570888626334,0.9821215885237701,0.3,2.133747318096374e-07,0.07580084345059301,0.05920004759203764,1.7800595147212852,0.474099844497454,0.0014908797985153223
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/6_EIS.csv",0.383696503419779,3.4862570888626334,0.9821215885237701,0.4,1.9782922226869812e-07,0.07683076680887563,0.045500258622524874,1.0272667442401464,0.5550426123654912,0.0016275525381607289
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/5_EIS.csv",0.486318658940511,3.4862570888626334,0.9821215885237701,0.5,1.945165540797802e-07,0.0769551869923754,0.043608810090922136,0.8887677090950087,0.5741505076227231,0.0015206691331650915
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/4_EIS.csv",0.589226010418606,3.4862570888626334,0.9821215885237701,0.6,1.9240399973248154e-07,0.07705239090600469,0.04012567377724711,0.7590251924818414,0.5948416500990764,0.0020765462566206512
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/3_EIS.csv",0.69213316884843,3.4862570888626334,0.9821215885237701,0.7,1.9263151212406357e-07,0.07690269208286987,0.03739647343195371,0.7017251270106218,0.6042821056414015,0.0036384581786786897
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/2_EIS.csv",0.794755435975477,3.4862570888626334,0.9821215885237701,0.8,1.9485992054060916e-07,0.07656535690975147,0.03624198872234651,0.6835279991448535,0.6054380961502407,0.00456413029762551
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/1_EIS.csv",0.897377580374353,3.4862570888626334,0.9821215885237701,0.9,1.959904038832359e-07,0.07640205136704846,0.0337900150315309,0.6416549230591931,0.6124779783898829,0.005084575731869013
LiPO_2,60,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_60/0_EIS.csv",1.0,3.4862570888626334,0.9821215885237701,1.0,1.969925254416379e-07,0.07608509773611193,0.03370172303531446,0.6382168523757046,0.6086494546669385,0.004099101861271031
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/9_EIS.csv",0.0723098319485231,3.4781457959661455,0.9798365373466984,0.1,2.1312902303390843e-07,0.07612805359610156,0.09524870809226796,3.197650363736245,0.40567645937728297,4.788371685752488e-19
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/8_EIS.csv",0.175481789910018,3.4781457959661455,0.9798365373466984,0.2,2.118250468998342e-07,0.07603058182906604,0.07620355958166163,2.5498898768879292,0.433324124912108,5.206392417213188e-18
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/7_EIS.csv",0.278653562063989,3.4781457959661455,0.9798365373466984,0.3,2.1456966135894054e-07,0.07576494369103576,0.06126072454481259,1.9710878807890153,0.4626964963108588,0.0011047773816588728
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/6_EIS.csv",0.381825500952704,3.4781457959661455,0.9798365373466984,0.4,1.9810226549972336e-07,0.07688563124294624,0.04568400884427003,1.0951083744949301,0.5492928027891786,0.0015677643238237399
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/5_EIS.csv",0.484711849108426,3.4781457959661455,0.9798365373466984,0.5,1.9494851700160044e-07,0.07705144347255093,0.04354935861229612,0.9375054247216668,0.5704007659042792,0.0014643090501610197
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/4_EIS.csv",0.587598108439271,3.4781457959661455,0.9798365373466984,0.6,1.916847734978214e-07,0.07715146436040014,0.03994895212578741,0.7975512213012659,0.5912491780269751,0.002018237530181762
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/3_EIS.csv",0.690769785962534,3.4781457959661455,0.9798365373466984,0.7,1.924321166632538e-07,0.07702560521871098,0.037114168717748114,0.7336149427876331,0.6013529304870469,0.0036033467864660254
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/2_EIS.csv",0.793941699429174,3.4781457959661455,0.9798365373466984,0.8,1.947736592905889e-07,0.07666398187814476,0.03595765093326265,0.7210445566482846,0.6010055704520445,0.004645135372800631
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/1_EIS.csv",0.897113461162171,3.4781457959661455,0.9798365373466984,0.9,1.9605426954577767e-07,0.0765273627619363,0.033445954904925794,0.6706954170954877,0.6095970576313456,0.005146996780238181
LiPO_2,80,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_80/0_EIS.csv",1.0,3.4781457959661455,0.9798365373466984,1.0,1.9675844536551425e-07,0.07628805694019679,0.033243572845020525,0.6590785633264623,0.6073692020714878,0.004145165259055932
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/9_EIS.csv",0.0683909818557454,3.4566019688768588,0.9737673757374166,0.1,2.0907040495500722e-07,0.07660589776879802,0.09208415569937159,3.3687126416685738,0.40523184679325325,2.268070101545615e-18
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/8_EIS.csv",0.171839776029878,3.4566019688768588,0.9737673757374166,0.2,2.0988050081268604e-07,0.07643632649864458,0.07406656334389101,2.692058360559102,0.4320663968928115,2.469671581897668e-23
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/7_EIS.csv",0.275288272311541,3.4566019688768588,0.9737673757374166,0.3,2.1396346889099515e-07,0.07599912808428655,0.06028375979085968,2.114685377759072,0.4566841954171234,0.0010084235753832747
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/6_EIS.csv",0.379023771022435,3.4566019688768588,0.9737673757374166,0.4,1.9775332457958112e-07,0.07706182722740346,0.04487131200186561,1.1621678228590466,0.5439408226897264,0.0015195015300368657
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/5_EIS.csv",0.482472126763029,3.4566019688768588,0.9737673757374166,0.5,3.482213798761263e-07,5.149978534189781e-05,0.7166451579886512,6.529007496082991,0.05365054780575556,9.334698284789663e-40
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/4_EIS.csv",0.586207161085629,3.4566019688768588,0.9737673757374166,0.6,1.92680276503595e-07,0.077357705475002,0.03920920551758101,0.8294353186345995,0.5880470340054266,0.0020036514558216026
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/3_EIS.csv",0.68965539071929,3.4566019688768588,0.9737673757374166,0.7,1.9276030955422893e-07,0.07723205831773591,0.03656766045558233,0.7667712323327155,0.5973496226753109,0.0035818746054817486
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/2_EIS.csv",0.793103743932128,3.4566019688768588,0.9737673757374166,0.8,1.952095726853771e-07,0.07688260519518962,0.03552696049190955,0.7491421192815095,0.5972179238704036,0.004708777933507264
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/1_EIS.csv",0.896551769647457,3.4566019688768588,0.9737673757374166,0.9,1.9550883023204555e-07,0.07678629740305205,0.033132520916455306,0.6912246595286231,0.6074127023608151,0.005167777875394284
LiPO_2,100,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_100/0_EIS.csv",1.0,3.4566019688768588,0.9737673757374166,1.0,1.9696713558755066e-07,0.07653890892770844,0.03315990639346225,0.6867631046221974,0.6021225924494384,0.004125955179033165
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/9_EIS.csv",0.0691566971992996,3.4660709778109666,0.9764349122555411,0.1,2.0554345257888765e-07,0.07714394151300542,0.0885038146163755,3.5034731543684567,0.4063356917192075,5.371613867753767e-23
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/8_EIS.csv",0.172743182813414,3.4660709778109666,0.9764349122555411,0.2,2.0700158341135211e-07,0.07688808883634812,0.07097409294127577,2.846026034731447,0.43053664872911257,6.834816193010987e-19
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/7_EIS.csv",0.276042355824269,3.4660709778109666,0.9764349122555411,0.3,2.121100558459144e-07,0.07643506845740516,0.056208342525146004,2.1949275322606443,0.4566071984835187,0.0011593224400036515
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/6_EIS.csv",0.37934190747496,3.4660709778109666,0.9764349122555411,0.4,1.9918070047898738e-07,0.0773862682635362,0.04187875388020841,1.219575633140917,0.5408874898515386,0.0015729636809144012
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/5_EIS.csv",0.482928146146576,3.4660709778109666,0.9764349122555411,0.5,1.9620504197591075e-07,0.0775550674725663,0.03978840001156613,1.0390591081607032,0.5620671677837777,0.001497711592040433
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/4_EIS.csv",0.586514621733279,3.4660709778109666,0.9764349122555411,0.6,1.926202821350367e-07,0.07768431279285037,0.036334689392782824,0.8611504659296833,0.5862789193258848,0.0020939164948723618
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/3_EIS.csv",0.690101027119776,3.4660709778109666,0.9764349122555411,0.7,1.9310040698696686e-07,0.07759766652577262,0.03378584186898555,0.7906737338377663,0.5967170135978607,0.003780053310548588
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/2_EIS.csv",0.793400559171621,3.4660709778109666,0.9764349122555411,0.8,1.964130077573863e-07,0.07724185558399063,0.03274053668425632,0.776975396573859,0.5952030779250299,0.0046891060659255916
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/1_EIS.csv",0.896700338090954,3.4660709778109666,0.9764349122555411,0.9,1.9703319205912324e-07,0.07713507736221821,0.030437176514849163,0.7177399918759652,0.6054791981686407,0.005165076105921465
LiPO_2,120,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_120/0_EIS.csv",1.0,3.4660709778109666,0.9764349122555411,1.0,1.982930626607125e-07,0.07694658983788337,0.03039251080055732,0.7050595064903948,0.6013145880832587,0.0041065453435028005
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/9_EIS.csv",0.0629717353281746,3.4390361928130653,0.9688188801297521,0.1,2.010304438519488e-07,0.0776253114455004,0.09613543411006974,3.6493360116449547,0.40423876306468903,5.293811017376296e-23
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/8_EIS.csv",0.166957729825348,3.4390361928130653,0.9688188801297521,0.2,2.0300999937770384e-07,0.07728504192955424,0.07543395797303547,2.9525444203369986,0.42862934516338663,1.759286445917435e-22
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/7_EIS.csv",0.270943594280351,3.4390361928130653,0.9688188801297521,0.3,2.1464432536202687e-07,0.07635503954773634,0.06239569613766334,2.4875098943224625,0.4372543361449363,0.000311552143185892
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/6_EIS.csv",0.37521823983676,3.4390361928130653,0.9688188801297521,0.4,1.988563424466665e-07,0.07749674543299252,0.04403408412790931,1.3173441622687823,0.5289275829486154,0.0014407714319355995
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/5_EIS.csv",0.479492749607815,3.4390361928130653,0.9688188801297521,0.5,1.9624915880667311e-07,0.07769922863587655,0.04158697879693688,1.1076999513176817,0.5520741942565262,0.0013946410757286318
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/4_EIS.csv",0.583767252074508,3.4390361928130653,0.9688188801297521,0.6,1.926407298226862e-07,0.07786233523448828,0.03792887345173885,0.9079023936967977,0.5777732960082553,0.001999254485358891
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/3_EIS.csv",0.687753428473266,3.4390361928130653,0.9688188801297521,0.7,1.9216826671416973e-07,0.07779002985680591,0.03534325579549014,0.830986534837496,0.5881704923164022,0.003640644645389489
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/2_EIS.csv",0.79173954566716,3.4390361928130653,0.9688188801297521,0.8,1.9530940193388825e-07,0.07745810815775496,0.034414092599786894,0.810875365883593,0.5875838288478867,0.004753701502171115
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/1_EIS.csv",0.895725510269294,3.4390361928130653,0.9688188801297521,0.9,1.9623506947993024e-07,0.0773629338964097,0.032112432031211634,0.7522090783905647,0.5968983690343275,0.005162256838033311
LiPO_2,140,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_140/0_EIS.csv",1.0,3.4390361928130653,0.9688188801297521,1.0,1.9611334614956544e-07,0.07721043962942706,0.03200463480051714,0.7248821675562552,0.5956640271434722,0.004181643342755554
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/9_EIS.csv",0.0594069552224703,3.427796239068761,0.9656524466324764,0.1,1.9538515976290986e-07,0.07818989251567478,0.09885822889688609,3.7737012638195595,0.40431996399912845,2.1067434776999138e-24
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/8_EIS.csv",0.16372399520509,3.427796239068761,0.9656524466324764,0.2,1.9834392000384415e-07,0.0777700153444784,0.07661680669609885,3.063054976805445,0.4277475353005593,2.531914085210777e-22
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/7_EIS.csv",0.268330951262104,3.427796239068761,0.9656524466324764,0.3,2.1168028881979863e-07,0.07663977323102587,0.06442448513237291,2.6673291526013228,0.42962822794665967,2.0039717561272504e-09
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/6_EIS.csv",0.372937822470589,3.427796239068761,0.9656524466324764,0.4,1.9869041460782235e-07,0.07770679821710119,0.044611527832691136,1.3985314000919757,0.5210940978008303,0.0013724499006538967
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/5_EIS.csv",0.477544921768123,3.427796239068761,0.9656524466324764,0.5,1.9576240434123282e-07,0.07789524700908527,0.04199002792898725,1.172665056644915,0.5441054247386554,0.001296184700493851
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/4_EIS.csv",0.581862334694943,3.427796239068761,0.9656524466324764,0.6,1.9261624001989715e-07,0.07813172583083375,0.03808498207003403,0.9515437740566194,0.571697542682475,0.0019627604348929073
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/3_EIS.csv",0.686179599855008,3.427796239068761,0.9656524466324764,0.7,1.9255403209821734e-07,0.07808338846991385,0.03542345973392257,0.8605271829993117,0.5836241264395681,0.0036173554536690225
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/2_EIS.csv",0.79078631137418,3.427796239068761,0.9656524466324764,0.8,1.946410722562723e-07,0.07776506170258154,0.034494777132084826,0.8392836017883334,0.5832322515412679,0.004804771919411495
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/1_EIS.csv",0.89539314409964,3.427796239068761,0.9656524466324764,0.9,1.9598001220647913e-07,0.07763555658401658,0.03218134378297406,0.7765546687179898,0.5923968634565094,0.005169916656063552
LiPO_2,160,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_160/0_EIS.csv",1.0,3.427796239068761,0.9656524466324764,1.0,1.9633231393003478e-07,0.07747139691450948,0.032146539647417274,0.7594561612201625,0.588474827686839,0.004150244732263454
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/9_EIS.csv",0.0536604083235275,3.403485104299326,0.958803700343842,0.1,1.9928481261408749e-07,0.07919193654257262,0.10676421690792344,3.9304371577575186,0.405708500025297,5.0009486959817725e-22
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/8_EIS.csv",0.158938882904497,3.403485104299326,0.958803700343842,0.2,2.0384066846872825e-07,0.07857763008647822,0.08059835965939083,3.2092291388364935,0.426898246659799,7.191489317703759e-25
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/7_EIS.csv",0.264217058043936,3.403485104299326,0.958803700343842,0.3,2.2051148317974194e-07,0.07732051638996598,0.0680469822575372,2.8673285771747774,0.4241036591155104,7.820821072001274e-19
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/6_EIS.csv",0.369203785951437,3.403485104299326,0.958803700343842,0.4,2.1264649210700358e-07,0.07804787379611765,0.04649935544124234,1.5509422140718587,0.5056544547853896,0.0011977598472005656
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/5_EIS.csv",0.474190676782853,3.403485104299326,0.958803700343842,0.5,2.0888390675580965e-07,0.0782993546540282,0.043382733969018594,1.2761089056247534,0.5314676846930916,0.001195084544533676
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/4_EIS.csv",0.579469047703779,3.403485104299326,0.958803700343842,0.6,2.0590711812763357e-07,0.07854852702206856,0.0394594852824718,1.0365146728112797,0.5584545084053966,0.001811466726559496
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/3_EIS.csv",0.684747456222961,3.403485104299326,0.958803700343842,0.7,2.051411149232466e-07,0.07852354203954687,0.03661480018209491,0.9208862223196178,0.5723618073540773,0.0035055034470743707
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/2_EIS.csv",0.790025568635582,3.403485104299326,0.958803700343842,0.8,2.0702704606800663e-07,0.078298820475906,0.035557457994834854,0.8895105468440442,0.5741656494070404,0.004791398253151666
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/1_EIS.csv",0.89501251840073,3.403485104299326,0.958803700343842,0.9,2.0836638282806577e-07,0.07813162040805127,0.03323491846155187,0.8244434656106854,0.5826440861909552,0.005148501681147397
LiPO_2,180,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_180/0_EIS.csv",1.0,3.403485104299326,0.958803700343842,1.0,2.0823062582557972e-07,0.07802227341429512,0.0333531082923071,0.7959880927790035,0.5800811893583482,0.004180867654911879
LiPO_2,200,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_200/9_EIS.csv",0.0483731878095812,3.3835111611839954,0.9531767943981558,0.0,1.9391574983943804e-07,0.07986779622476062,0.10672951641599653,4.057273857289053,0.406977703680757,1.0330199407576924e-22
LiPO_2,200,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_200/8_EIS.csv",0.154207279516035,3.3835111611839954,0.9531767943981558,0.2,1.9919516347068833e-07,0.0791886783941754,0.07983224674015446,3.3121670012927598,0.42788994412406944,1.4217234163863023e-21
LiPO_2,200,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_200/7_EIS.csv",0.260041287337153,3.3835111611839954,0.9531767943981558,0.3,2.154951142729233e-07,0.0778306064607281,0.0679398410526544,3.003610220456496,0.42166077860911017,1.7776397075616028e-19
LiPO_2,200,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_200/6_EIS.csv",0.365875165418386,3.3835111611839954,0.9531767943981558,0.4,2.1207256201475065e-07,0.07835311903477693,0.04620724410202495,1.6502000261860763,0.4978104716477968,0.0011588219256396344
LiPO_2,200,"./LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2/EIS_Charge_discharge/EIS_200/5_EIS.csv",0.471416351509301,3.3835111611839954,0.9531767943981558,0.5,2.0983966266285733e-07,0.07856555167299444,0.04313109153016196,1.3525777838694355,0.522900755564015,0.0011526128302702457
